id,activity,application,application_id,attachments,author.avatar,author.avatar_decoration_data,author.avatar_decoration_data.asset,author.avatar_decoration_data.expires_at,author.avatar_decoration_data.sku_id,author.clan,author.discriminator,author.global_name,author.id,author.public_flags,author.username,call,channel_id,components,content,date,edited_timestamp,embeds,embeds.0.author.name,embeds.0.author.url,embeds.0.color,embeds.0.content_scan_version,embeds.0.description,embeds.0.footer.icon_url,embeds.0.footer.proxy_icon_url,embeds.0.footer.text,embeds.0.provider.name,embeds.0.provider.url,embeds.0.reference_id,embeds.0.thumbnail.flags,embeds.0.thumbnail.height,embeds.0.thumbnail.placeholder,embeds.0.thumbnail.placeholder_version,embeds.0.thumbnail.proxy_url,embeds.0.thumbnail.url,embeds.0.thumbnail.width,embeds.0.title,embeds.0.type,embeds.0.url,embeds.0.video.flags,embeds.0.video.height,embeds.0.video.placeholder,embeds.0.video.placeholder_version,embeds.0.video.proxy_url,embeds.0.video.url,embeds.0.video.width,embeds.1.color,embeds.1.content_scan_version,embeds.1.description,embeds.1.provider.name,embeds.1.thumbnail.flags,embeds.1.thumbnail.height,embeds.1.thumbnail.placeholder,embeds.1.thumbnail.placeholder_version,embeds.1.thumbnail.proxy_url,embeds.1.thumbnail.url,embeds.1.thumbnail.width,embeds.1.title,embeds.1.type,embeds.1.url,embeds.2.color,embeds.2.content_scan_version,embeds.2.description,embeds.2.provider.name,embeds.2.thumbnail.flags,embeds.2.thumbnail.height,embeds.2.thumbnail.placeholder,embeds.2.thumbnail.placeholder_version,embeds.2.thumbnail.proxy_url,embeds.2.thumbnail.url,embeds.2.thumbnail.width,embeds.2.title,embeds.2.type,embeds.2.url,flags,interaction,mention_channels,mention_everyone,mentions,mentions.0.avatar,mentions.0.avatar_decoration_data,mentions.0.clan,mentions.0.discriminator,mentions.0.global_name,mentions.0.id,mentions.0.public_flags,mentions.0.username,message_reference,message_reference.channel_id,message_reference.guild_id,message_reference.message_id,message_reference.type,nonce,pinned,position,reactions,reactions.0.burst_colors,reactions.0.burst_count,reactions.0.burst_me,reactions.0.count,reactions.0.count_details.burst,reactions.0.count_details.normal,reactions.0.emoji.id,reactions.0.emoji.name,reactions.0.me,reactions.0.me_burst,reactions.1.burst_colors,reactions.1.burst_count,reactions.1.burst_me,reactions.1.count,reactions.1.count_details.burst,reactions.1.count_details.normal,reactions.1.emoji.id,reactions.1.emoji.name,reactions.1.me,reactions.1.me_burst,reactions.2.burst_colors,reactions.2.burst_count,reactions.2.burst_me,reactions.2.count,reactions.2.count_details.burst,reactions.2.count_details.normal,reactions.2.emoji.id,reactions.2.emoji.name,reactions.2.me,reactions.2.me_burst,referenced_message,resolved,role_subscription_data,sticker_items,sticker_items.0.format_type,sticker_items.0.id,sticker_items.0.name,stickers,thread,timestamp,tts,type,userName,webhook_id
1306429255189794926,,,,,8b1d3beafd97b73b17bc345cc1618754,,,,,,0,JerrY,484986250361700354,0,jerry_so_cool,,1303438635772809311,,Hello everyone! Jerry from California. Interested in GenAI technology and applications. Nice to meet you all and happy to connect! https://www.linkedin.com/in/shijieli-developing-software,2024-11-14T01:23:26.719Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-14T01:23:26.719000+00:00,false,0,jerry_so_cool,
1306408565371830314,,,,,,,,,,,0,SaulCornejoBravo,1306407413456306186,0,saulcornejobravo,,1303438635772809311,,"Hi this is Saul, from Texas. Excited to learn in this course and connect with others. LI: https://www.linkedin.com/in/saulcornejobravo/",2024-11-14T00:01:13.882Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-14T00:01:13.882000+00:00,false,0,saulcornejobravo,
1306404626299617432,,,,,1f52b22a5643f738a3b170543e1fd3ee,,,,,,0,Victoria,538457704570683397,0,victoriad__,,1303438635772809311,,"Hi there! My name is Victoria, and I'm currently a CSE master student at UC Santa Cruz. It's nice to meet you all, feel free to connect me on LinkedIn: https://www.linkedin.com/in/jiaqi-duan-834b29200/",2024-11-13T23:45:34.734Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T23:45:34.734000+00:00,false,0,victoriad__,
1306369225044267058,,,,,,,,,,,0,prab,1306367983765028954,0,prab_08870,,1303438635772809311,,Hello I'm Prab from Toronto. Find me on linkedin: https://linkedin.com/in/psbhatia,2024-11-13T21:24:54.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T21:24:54.417000+00:00,false,0,prab_08870,
1306364738414055516,,,,,,,,,,,0,Gulida,1306362358062514227,0,gulida_08515,,1303438635772809311,,"Hi everyone! I am Gulida from St. Louis, Missouri. Nice to meet you all! Feel free to connect me: https://www.linkedin.com/in/gulida-kimsanova/",2024-11-13T21:07:04.721Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T21:07:04.721000+00:00,false,0,gulida_08515,
1306363073627684886,,,,,bb89aac4e7aa4a36e5bf1608914213aa,,,,,,0,Swaroop Krothapalli,877387546852737064,0,skroth1339,,1303438635772809311,,Swaroop here! Data scientist in Texas. Love to connect with other learners. Find me on LinkedIn: https://www.linkedin.com/in/kswaroop,2024-11-13T21:00:27.805Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,👍,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T21:00:27.805000+00:00,false,0,skroth1339,
1306359606078996521,,,,,,,,,,,0,erain,920205107520483358,0,erain406,,1303438635772809311,,Hi everyone! I'm Irene from Indonesia. Feel free to connect with me: https://www.linkedin.com/in/irene-havsa/,2024-11-13T20:46:41.077Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T20:46:41.077000+00:00,false,0,erain406,
1306342611027623947,,,,,,,,,,,0,Elango,1305043327283888179,0,elango_86238,,1303438635772809311,,"This is Elango,. an google cloud solution , Let's connect for team work. https://www.linkedin.com/in/elango-shunmugaraj-11113a76/",2024-11-13T19:39:09.141Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T19:39:09.141000+00:00,false,0,elango_86238,
1306340833641103500,,,,,5cbd40bd3f7ef8006cdd63c662cd5fa5,,,,,,0,Marcel,1086337008345026602,0,marcelferran,,1303438635772809311,,"Hi, Im Marcel from Mexico 🇲🇽 , working in SLB as a Domanin Data Scientist Subsurface/Geomechanics, let's connect!!! <:woohoo:1138924114707480726> 

https://www.linkedin.com/in/marcelcastroponcedeleon/",2024-11-13T19:32:05.379Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T19:32:05.379000+00:00,false,0,marcelferran,
1306329773940801576,,,,,,,,,,,0,DS,1306327263779881030,0,jovial_axolotl_63821,,1303438635772809311,,Hi I am Divya. I am on my AI learning spree. Feel free to connect : https://www.linkedin.com/in/divyasabade/,2024-11-13T18:48:08.541Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T18:48:08.541000+00:00,false,0,jovial_axolotl_63821,
1306318156561907802,,,,,4618524903a3e94d85009ef86f494e6d,,,,,,0,Milani M.,1186879779723542559,0,milanimcgraw,,1303438635772809311,,"Hey everyone, I'm Milani from Chicago, IL, USA. I'm an AI Engineer, and I teach AI on my offtime. Connect with me! https://www.linkedin.com/in/milani-mcgraw",2024-11-13T18:01:58.742Z,2024-11-13T18:02:12.710000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,0,false,1,0,1,,👍🏽,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T18:01:58.742000+00:00,false,0,milanimcgraw,
1306314200687050825,,,,,5445ffd7ffb201a98393cbdf684ea4b1,,,,,,0,Chand,1064029327475363840,0,chandra2711,,1303438635772809311,,"Hi this is Chandra from Singapore , feel free to connect with me on linkedin : https://www.linkedin.com/in/chandrasekharsaripaka/",2024-11-13T17:46:15.588Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T17:46:15.588000+00:00,false,0,chandra2711,
1306300752888594534,,,,,5445ffd7ffb201a98393cbdf684ea4b1,,,,,,0,SrinivasReddyM,1304420490550575106,0,srinivas0622,,1303438635772809311,,"Hi All, I am Srinivasa Reddy Marri from India https://www.linkedin.com/in/srinivasareddymarri",2024-11-13T16:52:49.383Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T16:52:49.383000+00:00,false,0,srinivas0622,
1306288494749941760,,,,,5b192f4ca1d03f350a01016e61c44238,,,,,,0,SJK,667469434864140319,0,salihjkilicli,,1303438635772809311,,"Hi everyone, I'm Salih, a Data Scientist II at Neiman Marcus Group. My primary focus is on developing personalized recommendations. I'm particularly excited about exploring the potential of integrating LLMs into future projects to enhance recs quality & accuracy.

Feel free to connect with me on: https://www.linkedin.com/in/salihkilicli/",2024-11-13T16:04:06.815Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T16:04:06.815000+00:00,false,0,salihjkilicli,
1306275993996234803,,,,,,,,,,,0,Ravi Pinapaka,511196236326502400,0,shadowphoenix99,,1303438635772809311,,Hi everyone! This is Ravi from India. I'm a data engineer. Feel free to connect with me on linked in: https://www.linkedin.com/in/ravi-kumar-pinapaka/,2024-11-13T15:14:26.403Z,2024-11-13T15:15:12.740000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T15:14:26.403000+00:00,false,0,shadowphoenix99,
1306274380741083137,,,,,,,,,,,0,Jeeval,855088171141693440,0,supernova7386,,1303438635772809311,,"Hello Everyone!
I'm Jeeval Shah, a 2nd Year CS Student with a focus in AI. I enjoy working on Kaggle Challenges & have worked on several Machine Learning Projects. Looking forward to learning with all of you!!

Connect with me here - https://www.linkedin.com/in/jeevalshah",2024-11-13T15:08:01.773Z,2024-11-13T15:08:46.579000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T15:08:01.773000+00:00,false,0,supernova7386,
1306265407316955156,,,,,357598f2078659b4552ba03e5597e7c6,,,,,,0,Ener🧌 | soft..,1275369461045526608,0,enersoft,,1303438635772809311,,I have developed this amazing browser using gemini api check it out https://webnavira.vercel.app/,2024-11-13T14:32:22.342Z,,,,,,0,"A minimalist, AI-driven search experience",,,,,,,,,,,,,,NAVIRA - AI Search Interface,link,https://webnavira.vercel.app/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T14:32:22.342000+00:00,false,0,enersoft,
1306247451497332777,,,,,,,,,,,0,Viren_ML,1305050412818370571,0,viren_ml_38047,,1303438635772809311,,"https://www.linkedin.com/in/virendra-kumar-03277786/

hello guys! if anyone is interested in making teams for kaggle competitions kindly connect with me on linkedin and lets team up
I am virendra kumar a phd scholar in the field of ML/Data science!",2024-11-13T13:21:01.341Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T13:21:01.341000+00:00,false,0,viren_ml_38047,
1306246999837769748,,,,,87ceebdb5c5a8fa476d72c4f610b79e6,,,,,,0,0x1c3c01d,217115316524679168,0,hemerly,,1303438635772809311,,"Hello, I'm Luiz Hemerly from Brazil. I'm an experienced accountant that code and explore AI as a hobby! 

I participated on 2 Kaggle competitions and my notebooks for those are all public, feel free to take a look: https://www.kaggle.com/luizhemerly/
You can also find my Linkedin and Github there.

In March, 2023 I developed a js library to manage multiple AI personas and tools. A lot of great open source libraries came after it so I didn't bother to keep updating it. You can check it out at: https://github.com/lhemerly/shoggoth
I also like crypto technology, I managed to make a small contribution to the OpenZeppelin project by creating custom solidity linting rules and have a repo for my Ethernaut CTF study. It doesn't have all the solutions but it is well documented, so take a look if you are interested in Ethereum development and cybersecurity: https://github.com/lhemerly/ethernaut-study

Feel free to contact me about any of those themes, I will be happy to connect.",2024-11-13T13:19:13.657Z,,,,,35516,1,Just learning,,,,,,,0,192,p8OABQASZjlY13N/PkU5UGjgCHd4iIBzeA==,1,https://images-ext-1.discordapp.net/external/1e4FO0lPbPuRWccBxyDLZCEHZE6H5M-AZYD5mTfZ9Ok/https/www.kaggle.com/static/images/tiers/Contributor%40192.png,https://www.kaggle.com/static/images/tiers/Contributor@192.png,192,Luiz Hemerly | Contributor,link,https://www.kaggle.com/luizhemerly/,,,,,,,,1975079,1,"A package to manage AI powered backends with a multitude of masks, tools and models - lhemerly/shoggoth",GitHub,0,600,OwgGDIB7ibaViHhoeV+GcA+Nkw==,1,https://images-ext-1.discordapp.net/external/IzJIXmFUM_C0Q3SUtvx3f73ZZVHmv6At_YKjnY_QZQg/https/opengraph.githubassets.com/916ebf8f56201760d86ad8b8aabba5683c2fc8d87aef1530e0c3d26bbf2ebd3a/lhemerly/shoggoth,https://opengraph.githubassets.com/916ebf8f56201760d86ad8b8aabba5683c2fc8d87aef1530e0c3d26bbf2ebd3a/lhemerly/shoggoth,1200,GitHub - lhemerly/shoggoth: A package to manage AI powered backends...,article,https://github.com/lhemerly/shoggoth,1975079,1,Contribute to lhemerly/ethernaut-study development by creating an account on GitHub.,GitHub,0,600,+gcKDIJpiaeIh3h4eH/ArwLdSA==,1,https://images-ext-1.discordapp.net/external/wNKqm3Dw8LN8hpRX-eO1DAAheHQBiiiY4ZCO_Kl3nKA/https/opengraph.githubassets.com/53bb1a01e003d933d6092be0dcd859fdd4afaeaac7f4d794f00bebff989cee36/lhemerly/ethernaut-study,https://opengraph.githubassets.com/53bb1a01e003d933d6092be0dcd859fdd4afaeaac7f4d794f00bebff989cee36/lhemerly/ethernaut-study,1200,GitHub - lhemerly/ethernaut-study,article,https://github.com/lhemerly/ethernaut-study,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T13:19:13.657000+00:00,false,0,hemerly,
1306245068910366740,,,,,,,,,,,0,denise,1192076384869290136,0,denise_51813,,1303438635772809311,,"Hey guys , I am a bit late to introduce myself - been busy with work https://www.linkedin.com/in/denise-ignatova/",2024-11-13T13:11:33.288Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T13:11:33.288000+00:00,false,0,denise_51813,
1306243211374886975,,,,,39f68214995cf8c02fe988b86a7f4f1a,,,,,,0,tanmaay🥰,933652562123579412,0,tanmaay.,,1303438635772809311,,"Hello folks, myself Tanmay Chandgude from India. Looking forward to learn and collaborate with you all.

This my kinkedin profile -https://www.linkedin.com/in/tanmay-chandgude-7a8712249?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=android_app",2024-11-13T13:04:10.417Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T13:04:10.417000+00:00,false,0,tanmaay.,
1306229672295661569,,,,,3f5793663b9fab8bdc8f046cc24889da,,,,,,0,Faizan Refai,1273709899523817522,0,faizanrefai,,1303438635772809311,,https://www.linkedin.com/in/rohma-refai-47356b338/,2024-11-13T12:10:22.449Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T12:10:22.449000+00:00,false,0,faizanrefai,
1306208890781696062,,,,,,,,,,,0,Luiz Luz,466647458554839061,0,luizcarluz,,1303438635772809311,,"Hello every one, Luiz Luz here! https://www.linkedin.com/in/luiz-luz-0abb7856/",2024-11-13T10:47:47.750Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T10:47:47.750000+00:00,false,0,luizcarluz,
1306145272199385110,,,,,,,,,,,0,shravan,768830058939940885,0,shravan3868,,1303438635772809311,,"Hello everyone, I am Shravan from India https://www.linkedin.com/in/shravan-yadav/",2024-11-13T06:34:59.898Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T06:34:59.898000+00:00,false,0,shravan3868,
1306144954753749045,,,,,785d023fd1458f0e10b37efbdcc47267,,,,,,0,suuuuu,752169507371614219,0,suuuuu_su,,1303438635772809311,,"Hi everyone! I’m Su Hyun from Korea! I’m working as a product designer and interested in Gen AI 🙂 Feel free to connect😊 
https://www.linkedin.com/in/junction-su",2024-11-13T06:33:44.213Z,2024-11-13T06:33:57.168000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T06:33:44.213000+00:00,false,0,suuuuu_su,
1306143588039790603,,,,,58da5e7eef9dda1991902e3d219bb931,,,,,,0,Yogesh,495468011814125573,0,yogesh5793,,1303438635772809311,,"Hello, I am Yogesh from NYC 

https://www.linkedin.com/in/yogesh-sp-8503b878/",2024-11-13T06:28:18.363Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T06:28:18.363000+00:00,false,0,yogesh5793,
1306134803250282587,,,,,,,,,,,0,Andrew44,707626628787863592,0,andrew440905,,1303438635772809311,,"Hi I'm Andrew from San Diego CA, and working as a spatial data engineer: https://www.linkedin.com/in/andrewross44/",2024-11-13T05:53:23.906Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T05:53:23.906000+00:00,false,0,andrew440905,
1306108546194210928,,,,,916d60870613752e9aa9902d19555f60,,,,,,0,Mamoona,1150858083631902861,0,errorgirl_,,1303438635772809311,,"Hello everyone, I am Mamoona from Pakistan 🇵🇰. I am pursuing a bachelor's degree in Information Technology. I look forward to learning with all of you. Please feel free to reach out to me on LinkedIn. https://www.linkedin.com/in/mamoonaquddus/",2024-11-13T04:09:03.736Z,2024-11-13T04:14:50.901000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T04:09:03.736000+00:00,false,0,errorgirl_,
1306105170727403570,,,,,c9af1adf0d94e9e31aecdd233c264bbc,,,,,,0,Gh0str4ng3r,190358956659572737,64,gh0str4ng3r,,1303438635772809311,,https://www.linkedin.com/in/gabriele-nicula-9847241aa/,2024-11-13T03:55:38.962Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T03:55:38.962000+00:00,false,0,gh0str4ng3r,
1306096451209658421,,,,,5445ffd7ffb201a98393cbdf684ea4b1,,,,,,0,aj,1306080752051556432,0,daakbabu,,1303438635772809311,,"Hello everyone. Abhishek here, from Bangalore (India)  
https://www.linkedin.com/in/abhi1198",2024-11-13T03:21:00.067Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T03:21:00.067000+00:00,false,0,daakbabu,
1306091447472095243,,,,,957706ae59f312c29a15ac61c698875f,,,,,,0,Kirk Lackey,1305709076222709774,0,kirklackey_91354,,1303438635772809311,,"Hello from Oakland, CA.  I have a background in database administration and development and am looking to transition to data science. https://www.linkedin.com/in/kirklackey/",2024-11-13T03:01:07.083Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T03:01:07.083000+00:00,false,0,kirklackey_91354,
1306090660482383924,,,,,,,,,,,0,Kelly V,752715610143588393,0,kellyvergarat,,1303438635772809311,,"Hello!! My name is Kelly, Im a colombian living in Montreal, CA. Im a software engineer looking to switch to a data scientist/ML role.  Happy to get to know you ! Lets connect on linkedin 🙂 https://www.linkedin.com/in/kellyvergarat/",2024-11-13T02:57:59.450Z,2024-11-13T02:59:18.657000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T02:57:59.450000+00:00,false,0,kellyvergarat,
1306085726848548907,,,,,,,,,,,0,Sweta,1306083279740469309,0,sweta_62576,,1303438635772809311,,"Hi Everyone, hope you are doing well.. I am Sweta from India, I have 10 years of work experience(India) and completed MS in Data Science from University at Buffalo this fall.. I look forward to connecting with you and learn/collaborate possibly.. https://www.linkedin.com/in/kumari-sweta-131a6b5b/",2024-11-13T02:38:23.180Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T02:38:23.180000+00:00,false,0,sweta_62576,
1306084517987094619,,,,,7180dabd26484afc9ace9d48664227d1,,,,,,0,Louell_Sala,421412164062937098,0,louell_sala,,1303438635772809311,,Hi everyone. Louell here from NYC. Add me in my linkedin https://www.linkedin.com/in/louells/. Thank you 🙂,2024-11-13T02:33:34.965Z,2024-11-13T17:13:46.662000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T02:33:34.965000+00:00,false,0,louell_sala,
1306082963481428091,,,,,,,,,,,0,Caelyn,931669414972108850,0,caelyn9241,,1303438635772809311,,"Hi everyone, I am Xiaohui from US and currently a data scientist. https://www.linkedin.com/in/xiaohuizhang1996/",2024-11-13T02:27:24.342Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T02:27:24.342000+00:00,false,0,caelyn9241,
1306072094882136145,,,,,19f43dc29f99ca3f078709a12ee1b764,,,,,,0,,798708620875268116,0,saraprinss,,1303438635772809311,,Hi everyone! My name is Monica Cisneros and I was the lead PMM for AI at Alteryx and I am about to join a data warehousing startup soon. Trying to get more technical and also I want to build a few things with AI. Here’s my LinkedIn if anybody would like to connect: https://www.linkedin.com/in/mscisneros?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app,2024-11-13T01:44:13.066Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T01:44:13.066000+00:00,false,0,saraprinss,
1306048745732968539,,,,,,,,,,,0,,1013337634363416596,0,jothsna.,,1303438635772809311,,"Hi Everyone, I am Jothsna, Data Scientist. I am from USA. I am here to learn a lot about GenAI and to lear n about google cloud platform. Connect with me https://www.linkedin.com/in/jothsna/",2024-11-13T00:11:26.195Z,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,false,,,,,,,,,,,,,,,,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024-11-13T00:11:26.195000+00:00,false,0,jothsna.,
